step,item,status,reinserts,hit_ratio
996,"Animating brightness: target=38, rate=200",HIT,0,0.691767
997,HBM brightnessIn =38,HIT,0,0.692076
998,HBM brightnessOut =38,HIT,0,0.692385
999,"Animating brightness: target=38, rate=200",HIT,0,0.692693
1000,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.693000
1001,unregisterAudioFocusListener...,MISS,0,0.692308
1002,abandonAudioFocus,MISS,0,0.691617
1003,"[HSM] stayAwake false uid: 10111, pid: 28601",MISS,0,0.690927
1004,Pid:28601 MediaPlayer destructor,MISS,0,0.690239
1005,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.690547
1006,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.690855
1007,stopWifiDisplayScanLocked record.mWifiDisplayScanRequested=false,HIT,0,0.691162
1008,stopWifiDisplayScanLocked mWifiDisplayScanRequestCount=0,HIT,0,0.691468
1009,Process com.tencent.mobileqq:qzone (pid 12236) has died,MISS,0,0.690783
1010,cleanUpApplicationRecord -- 12236,MISS,0,0.690099
1011,Scheduling restart of crashed service com.tencent.mobileqq/cooperation.qzone.remote.logic.QzoneWebPluginProxyService in 1000ms,MISS,0,0.689416
1012,"cleanUpApplicationRecordLocked, pid: 12236, restart: false",MISS,0,0.688735
1013,"cleanUpApplicationRecordLocked, reset pid: 12236, euid: 0",MISS,0,0.688055
1014,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.688363
1015,isMusicActive...,HIT,0,0.688670
1016,HBM brightnessIn =38,HIT,0,0.688976
1017,HBM brightnessOut =38,HIT,0,0.689282
1018,"Animating brightness: target=38, rate=200",HIT,0,0.689587
1019,HBM brightnessIn =38,HIT,0,0.689892
1020,HBM brightnessOut =38,HIT,0,0.690196
1021,"Animating brightness: target=38, rate=200",HIT,0,0.690500
1022,HBM brightnessIn =38,HIT,0,0.690802
1023,HBM brightnessOut =38,HIT,0,0.691105
1024,"Animating brightness: target=38, rate=200",HIT,0,0.691406
1025,"new Process app=ProcessRecord{6eaaf00 0:com.tencent.mobileqq:qzone/u0a111}, name: com.tencent.mobileqq:qzone, euid: 0",MISS,0,0.690732
1026,Start proc 13003:com.tencent.mobileqq:qzone/u0a111 for service com.tencent.mobileqq/cooperation.qzone.remote.logic.QzoneWebPluginProxyService,MISS,0,0.690058
1027,"ActivityManagerService,attachApplication,callingPid = 13003",MISS,0,0.689387
1028,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.689689
1029,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.689990
1030,HBM brightnessIn =38,HIT,0,0.690291
1031,HBM brightnessOut =38,HIT,0,0.690592
1032,"Animating brightness: target=38, rate=200",HIT,0,0.690891
1033,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.691191
1034,HBM brightnessIn =38,HIT,0,0.691489
1035,HBM brightnessOut =38,HIT,0,0.691787
1036,"Animating brightness: target=38, rate=200",HIT,0,0.692085
1037,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.692382
1038,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.692678
1039,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.692974
1040,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.693269
1041,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.693564
1042,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.693858
1043,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.694151
1044,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.694444
1045,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.694737
1046,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.695029
1047,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.695320
1048,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.695611
1049,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.695901
1050,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.696190
1051,HBM brightnessIn =38,HIT,0,0.696480
1052,HBM brightnessOut =38,HIT,0,0.696768
1053,"Animating brightness: target=38, rate=200",HIT,0,0.697056
1054,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.697343
1055,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.697630
1056,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.697917
1057,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.698202
1058,"userActivityNoUpdateLocked: eventTime=261949797, event=2, flags=0x0, uid=1000",MISS,0,0.697543
1059,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.697828
1060,suspendAutohide,HIT,0,0.698113
1061,interceptKeyTq keycode=4 interactive=true keyguardActive=false policyFlags=2b000002 down true canceled false,MISS,0,0.697455
1062,"interceptKeyBeforeQueueing: key 4 , result : 1",HIT,0,0.697740
1063,"userActivityNoUpdateLocked: eventTime=261949805, event=1, flags=0x0, uid=1000",MISS,0,0.697084
1064,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.697368
1065,Destroying surface Surface(name=PopupWindow:317e46) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,HIT,0,0.697653
1066,setLightsOn(true),HIT,0,0.697936
1067,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.698219
1068,resumeSuspendedAutohide,MISS,0,0.697566
1069,interceptKeyTq keycode=4 interactive=true keyguardActive=false policyFlags=2b000002 down false canceled false,MISS,0,0.696913
1070,"interceptKeyBeforeQueueing: key 4 , result : 1",HIT,0,0.697196
1071,querySoundEffectsEnabled...,HIT,0,0.697479
1072,setLightsOn(true),HIT,0,0.697761
1073,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.698043
1074,setLightsOn(true),HIT,0,0.698324
1075,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.698605
1076,setLightsOn(true),HIT,0,0.698885
1077,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.699164
1078,setLightsOn(true),HIT,0,0.699443
1079,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.699722
1080,Destroying surface Surface(name=InputMethod) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.destroyOrSaveSurface:2201 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacementInner:517 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacementLoop:291 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacement:233 com.android.server.wm.WindowManagerService$H.handleMessage:8670 android.os.Handler.dispatchMessage:105,MISS,0,0.699074
1081,suspendAutohide,HIT,0,0.699352
1082,interceptKeyTq keycode=4 interactive=true keyguardActive=false policyFlags=2b000002 down true canceled false,HIT,0,0.699630
1083,"interceptKeyBeforeQueueing: key 4 , result : 1",HIT,0,0.699908
1084,setLightsOn(true),HIT,0,0.700185
1085,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.700461
1086,resumeSuspendedAutohide,HIT,0,0.700737
1087,interceptKeyTq keycode=4 interactive=true keyguardActive=false policyFlags=2b000002 down false canceled false,HIT,0,0.701012
1088,"interceptKeyBeforeQueueing: key 4 , result : 1",HIT,0,0.701287
1089,querySoundEffectsEnabled...,HIT,0,0.701561
1090,isMusicActive...,HIT,0,0.701835
1091,"userActivityNoUpdateLocked: eventTime=261950783, event=2, flags=0x0, uid=1000",MISS,0,0.701192
1092,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.701465
1093,suspendAutohide,HIT,0,0.701738
1094,interceptKeyTq keycode=3 interactive=true keyguardActive=false policyFlags=2b000002 down true canceled false,MISS,0,0.701097
1095,"interceptKeyBeforeQueueing: key 3 , result : 1",MISS,0,0.700457
1096,"userActivityNoUpdateLocked: eventTime=261950787, event=1, flags=0x0, uid=1000",MISS,0,0.699818
1097,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.700091
1098,resumeSuspendedAutohide,HIT,0,0.700364
1099,"userActivityNoUpdateLocked: eventTime=261950887, event=0, flags=0x0, uid=1000",MISS,0,0.699727
1100,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.700000
1101,interceptKeyTq keycode=3 interactive=true keyguardActive=false policyFlags=2b000002 down false canceled false,MISS,0,0.699364
1102,"interceptKeyBeforeQueueing: key 3 , result : 1",HIT,0,0.699637
1103,querySoundEffectsEnabled...,HIT,0,0.699909
1104,"userActivityNoUpdateLocked: eventTime=261950909, event=0, flags=0x0, uid=1000",MISS,0,0.699275
1105,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.699548
1106,"animateCollapsePanels:flags=0, force=false, delayed=false, mExpandedVisible=false",MISS,0,0.698915
1107,closeQs,MISS,0,0.698284
1108,cancelPeek: false,HIT,0,0.698556
1109,instantCollapse,MISS,0,0.697926
1110,cancelPeek: false,HIT,0,0.698198
1111,setLightsOn(true),HIT,0,0.698470
1112,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.698741
1113,"acquire lock=189667585, flags=0x1, tag=""*launch*"", name=android, ws=WorkSource{10057}, uid=1000, pid=1702",MISS,0,0.698113
1114,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.698384
1115,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",HIT,0,0.698655
1116,setLightsOn(true),HIT,0,0.698925
1117,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.699194
1118,setLightsOn(true),HIT,0,0.699463
1119,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.699732
1120,setLightsOn(true),HIT,0,0.700000
1121,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.700268
1122,HBM brightnessIn =38,HIT,0,0.700535
1123,HBM brightnessOut =38,HIT,0,0.700801
1124,"Animating brightness: target=38, rate=200",HIT,0,0.701068
1125,"Taking screenshot from Surface with crop:[Rect(0, 48 - 720, 1208)], width:[432], height:[696], minLayer:[21000], maxLayer:[21080], inRotation:[false], rot:[0]",MISS,0,0.700444
1126,The change in focus caused us to need to do a layout begin,MISS,0,0.699822
1127,The change in focus caused us to need to do a layout end,MISS,0,0.699201
1128,"setSystemUiVisibility vis=708 mask=ffffffff oldVal=40000500 newVal=708 diff=40000208 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)",MISS,0,0.698582
1129,cancelAutohide,HIT,0,0.698849
1130,"notifyUiVisibilityChanged:vis=0x708, SystemUiVisibility=0x708",MISS,0,0.698230
1131,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=0.0",HIT,0,0.698497
1132,updateDimmedActivatedHideSensitive overlap:false,HIT,0,0.698763
1133,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }",HIT,0,0.699029
1134,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=com.android.incallui/.InCallActivity (has extras) }",MISS,0,0.698413
1135,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x18800000 cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }",HIT,0,0.698678
1136,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10800000 cmp=com.tencent.qqmusic/.business.lockscreen.LockScreenActivity (has extras) }",MISS,0,0.698063
1137,"Skipping, withExcluded: false, tr.intent:Intent { act=com.android.contacts.action.CHOOSE_SUB dat=tel:xxxxxxxxxxx flg=0x10808000 cmp=com.android.contacts/.ChooseSubActivity (has extras) }",MISS,0,0.697449
1138,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.VIEW dat=file:///storage/emulated/0/Tencent/QQfile_recv/b.apk typ=application/vnd.android.package-archive flg=0x10800000 cmp=com.android.packageinstaller/.PackageInstallerActivity (has extras) }",MISS,0,0.696837
1139,"getRecentTasks: num=20,flags=62,totalTasks=46",MISS,0,0.696225
1140,getRecentTasks: topActivity=ComponentInfo{com.tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity},MISS,0,0.695614
1141,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }",HIT,0,0.695881
1142,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=com.android.incallui/.InCallActivity (has extras) }",HIT,0,0.696147
1143,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x18800000 cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }",HIT,0,0.696413
1144,"getRecentTasks: num=10,flags=62,totalTasks=46",MISS,0,0.695804
1145,getRecentTasks: topActivity=ComponentInfo{com.tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity},MISS,0,0.695197
1146,"setSystemUiVisibility vis=c0000700 mask=ffffffff oldVal=708 newVal=c0000700 diff=c0000008 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)",MISS,0,0.694590
1147,cancelAutohide,HIT,0,0.694856
1148,"notifyUiVisibilityChanged:vis=0xc0000700, SystemUiVisibility=0xc0000700",MISS,0,0.694251
1149,"release:lock=189667585, flg=0x0, tag=""*launch*"", name=android"", ws=WorkSource{10057}, uid=1000, pid=1702",MISS,0,0.693647
1150,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.693913
1151,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",HIT,0,0.694179
1152,shouldBlockLocation running ...,HIT,0,0.694444
1153,shouldBlockLocation  ret:false,HIT,0,0.694709
1154,getRunningAppProcesses: caller 10027 does not hold REAL_GET_TASKS; limiting output,MISS,0,0.694107
1155,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.694372
1156,"ActivityManagerService,attachApplication,callingPid = 13094",MISS,0,0.693772
1157,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.694036
1158,shouldBlockLocation running ...,HIT,0,0.694301
1159,shouldBlockLocation  ret:false,HIT,0,0.694564
1160,Destroying surface Surface(name=com.tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.destroyOrSaveSurface:2201 com.android.server.wm.AppWindowToken.destroySurfaces:374 com.android.server.wm.AppWindowToken.notifyAppStopped:400 com.android.server.wm.WindowManagerService.notifyAppStopped:4869 com.android.server.am.ActivityStack.activityStoppedLocked:1393 com.android.server.am.ActivityManagerService.activityStopped:7690,MISS,0,0.693966
1161,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.694229
1162,getRunningAppProcesses: caller 10027 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.694492
1163,getRunningAppProcesses: caller 10027 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.694755
1164,getRunningAppProcesses: caller 10027 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.695017
1165,shouldBlockLocation running ...,HIT,0,0.695279
1166,shouldBlockLocation  ret:false,HIT,0,0.695540
1167,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.695801
1168,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",HIT,0,0.696062
1169,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.696322
1170,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",HIT,0,0.696581
1171,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.696840
1172,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",HIT,0,0.697099
1173,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.697357
1174,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",HIT,0,0.697615
1175,shouldBlockLocation running ...,HIT,0,0.697872
1176,shouldBlockLocation  ret:false,HIT,0,0.698129
1177,getRunningAppProcesses: caller 10027 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.698386
1178,getRunningAppProcesses: caller 10027 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.698642
1179,shouldBlockLocation running ...,HIT,0,0.698897
1180,shouldBlockLocation  ret:false,HIT,0,0.699153
1181,shouldBlockLocation running ...,HIT,0,0.699407
1182,shouldBlockLocation  ret:false,HIT,0,0.699662
1183,getRunningAppProcesses: caller 10027 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.699915
1184,stopWifiDisplayScanLocked record.mWifiDisplayScanRequested=false,HIT,0,0.700169
1185,stopWifiDisplayScanLocked mWifiDisplayScanRequestCount=0,HIT,0,0.700422
1186,cleanUpApplicationRecord -- 13094,MISS,0,0.699831
1187,"cleanUpApplicationRecordLocked, pid: 13094, restart: false",MISS,0,0.699242
1188,"cleanUpApplicationRecordLocked, reset pid: 13094, euid: 0",MISS,0,0.698653
1189,shouldBlockLocation running ...,HIT,0,0.698907
1190,shouldBlockLocation  ret:false,HIT,0,0.699160
1191,HBM brightnessIn =38,HIT,0,0.699412
1192,HBM brightnessOut =38,HIT,0,0.699664
1193,"Animating brightness: target=38, rate=200",HIT,0,0.699916
1194,HBM brightnessIn =38,HIT,0,0.700168
1195,HBM brightnessOut =38,HIT,0,0.700418
1196,"Animating brightness: target=38, rate=200",HIT,0,0.700669
1197,HBM brightnessIn =38,HIT,0,0.700919
1198,HBM brightnessOut =38,HIT,0,0.701169
1199,"Animating brightness: target=38, rate=200",HIT,0,0.701418
1200,shouldBlockLocation running ...,HIT,0,0.701667
1201,shouldBlockLocation  ret:false,HIT,0,0.701915
1202,HBM brightnessIn =38,HIT,0,0.702163
1203,HBM brightnessOut =38,HIT,0,0.702411
1204,"Animating brightness: target=38, rate=200",HIT,0,0.702658
1205,HBM brightnessIn =38,HIT,0,0.702905
1206,HBM brightnessOut =38,HIT,0,0.703151
1207,"Animating brightness: target=38, rate=200",HIT,0,0.703397
1208,HBM brightnessIn =38,HIT,0,0.703642
1209,HBM brightnessOut =38,HIT,0,0.703888
1210,"Animating brightness: target=38, rate=200",HIT,0,0.704132
1211,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.704377
1212,HBM brightnessIn =38,HIT,0,0.704620
1213,HBM brightnessOut =38,HIT,0,0.704864
1214,"Animating brightness: target=38, rate=200",HIT,0,0.705107
1215,HBM brightnessIn =38,HIT,0,0.705350
1216,HBM brightnessOut =38,HIT,0,0.705592
1217,"Animating brightness: target=38, rate=200",HIT,0,0.705834
1218,HBM brightnessIn =38,HIT,0,0.706076
1219,HBM brightnessOut =38,HIT,0,0.706317
1220,"Animating brightness: target=38, rate=200",HIT,0,0.706557
1221,HBM brightnessIn =38,HIT,0,0.706798
1222,HBM brightnessOut =38,HIT,0,0.707038
1223,"Animating brightness: target=38, rate=200",HIT,0,0.707277
1224,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.707516
1225,"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =121",MISS,0,0.706939
1226,"cancelNotification,index:-1",HIT,0,0.707178
1227,"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =119",MISS,0,0.706601
1228,"cancelNotification,index:-1",HIT,0,0.706840
1229,enqueueNotificationInternal: pkg=com.tencent.mobileqq id=121 notification=Notification(pri=1 contentView=null vibrate=[100] sound=null tick defaults=0x0 flags=0x11 color=0x00000000 vis=PRIVATE),MISS,0,0.706265
1230,enqueueNotificationInternal: n.getKey = 0|com.tencent.mobileqq|121|null|10111,MISS,0,0.705691
1231,getRingerMode...,MISS,0,0.705118
1232,"updateLightsLocked,mInCall =false,mScreenOn = true,ledNotification == null?false",MISS,0,0.704545
1233,"updateLightsLocked,turn off notificationLight",HIT,0,0.704785
1234,addNotification key=0|com.tencent.mobileqq|121|null|10111,MISS,0,0.704214
1235,mHeadsUpExistenceChangedRunnable,MISS,0,0.703644
1236,disable: < expand ICONS* alerts SYSTEM_INFO* back home recent clock navigationbar search quick_settings >,MISS,0,0.703074
1237,suspendAutohide,HIT,0,0.703314
1238,"updateNotificationShade: total=0, active=0",MISS,0,0.702746
1239,removeNotificationChildren,HIT,0,0.702986
1240,"updateNotificationShade: total=1, active=1",MISS,0,0.702419
1241,removeNotificationChildren,HIT,0,0.702659
1242,Marking notification as seen 0|com.tencent.mobileqq|121|null|10111,MISS,0,0.702093
1243,onNotificationExpansionChanged called,MISS,0,0.701529
1244,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-429.0",MISS,0,0.700965
1245,updateDimmedActivatedHideSensitive overlap:false,HIT,0,0.701205
1246,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-497.0",MISS,0,0.700642
1247,updateDimmedActivatedHideSensitive overlap:false,HIT,0,0.700882
1248,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.701122
1249,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-497.0",MISS,0,0.700560
1250,updateDimmedActivatedHideSensitive overlap:false,HIT,0,0.700800
1251,logNotificationVisibilityChanges runInThread start,MISS,0,0.700240
1252,onNotificationVisibilityChanged called,MISS,0,0.699681
1253,logNotificationVisibilityChanges runInThread over,MISS,0,0.699122
1254,HBM brightnessIn =38,HIT,0,0.699362
1255,HBM brightnessOut =38,HIT,0,0.699602
1256,"Animating brightness: target=38, rate=200",HIT,0,0.699841
1257,"userActivityNoUpdateLocked: eventTime=261961476, event=2, flags=0x0, uid=1000",MISS,0,0.699284
1258,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.699523
1259,playSoundEffect   effectType: 0,HIT,0,0.699762
1260,querySoundEffectsEnabled...,HIT,0,0.700000
1261,"START u0 {act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=0x10200000 cmp=com.example.android.notepad/.NotePadActivity bnds=[8,820][184,1011]} from uid 10057 on display 0",MISS,0,0.699445
1262,"ActivityRecord info: ActivityInfo{f39182 com.example.android.notepad.NotePadActivity}, euid: 0",MISS,0,0.698891
1263,"acquire lock=189667585, flags=0x1, tag=""*launch*"", name=android, ws=WorkSource{10020}, uid=1000, pid=1702",MISS,0,0.698337
1264,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.698576
1265,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",HIT,0,0.698814
1266,"rotationForOrientationLw(orient=-1, last=0); user=0 USER_ROTATION_LOCKED",MISS,0,0.698262
1267,"Application requested orientation -1, got rotation 0 which has compatible metrics",MISS,0,0.697711
1268,The change in focus caused us to need to do a layout begin,HIT,0,0.697950
1269,The change in focus caused us to need to do a layout end,MISS,0,0.697400
