step,item,status,reinserts,hit_ratio
1045,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.657416
1046,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.657744
1047,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.658071
1048,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.658397
1049,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.658723
1050,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.659048
1051,HBM brightnessIn =38,HIT,0,0.659372
1052,HBM brightnessOut =38,HIT,0,0.659696
1053,"Animating brightness: target=38, rate=200",HIT,0,0.660019
1054,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.660342
1055,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.660664
1056,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.660985
1057,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.661306
1058,"userActivityNoUpdateLocked: eventTime=261949797, event=2, flags=0x0, uid=1000",MISS,0,0.660681
1059,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.661001
1060,suspendAutohide,HIT,0,0.661321
1061,interceptKeyTq keycode=4 interactive=true keyguardActive=false policyFlags=2b000002 down true canceled false,MISS,0,0.660697
1062,"interceptKeyBeforeQueueing: key 4 , result : 1",HIT,0,0.661017
1063,"userActivityNoUpdateLocked: eventTime=261949805, event=1, flags=0x0, uid=1000",MISS,0,0.660395
1064,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.660714
1065,Destroying surface Surface(name=PopupWindow:317e46) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,HIT,0,0.661033
1066,setLightsOn(true),HIT,0,0.661351
1067,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.661668
1068,resumeSuspendedAutohide,MISS,0,0.661049
1069,interceptKeyTq keycode=4 interactive=true keyguardActive=false policyFlags=2b000002 down false canceled false,MISS,0,0.660430
1070,"interceptKeyBeforeQueueing: key 4 , result : 1",HIT,0,0.660748
1071,querySoundEffectsEnabled...,HIT,0,0.661064
1072,setLightsOn(true),HIT,0,0.661381
1073,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.661696
1074,setLightsOn(true),HIT,0,0.662011
1075,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.662326
1076,setLightsOn(true),HIT,0,0.662639
1077,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.662953
1078,setLightsOn(true),HIT,0,0.663265
1079,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.663577
1080,Destroying surface Surface(name=InputMethod) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.destroyOrSaveSurface:2201 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacementInner:517 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacementLoop:291 com.android.server.wm.WindowSurfacePlacer.performSurfacePlacement:233 com.android.server.wm.WindowManagerService$H.handleMessage:8670 android.os.Handler.dispatchMessage:105,MISS,0,0.662963
1081,suspendAutohide,HIT,0,0.663275
1082,interceptKeyTq keycode=4 interactive=true keyguardActive=false policyFlags=2b000002 down true canceled false,MISS,0,0.662662
1083,"interceptKeyBeforeQueueing: key 4 , result : 1",HIT,0,0.662973
1084,setLightsOn(true),HIT,0,0.663284
1085,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.663594
1086,resumeSuspendedAutohide,MISS,0,0.662983
1087,interceptKeyTq keycode=4 interactive=true keyguardActive=false policyFlags=2b000002 down false canceled false,HIT,0,0.663293
1088,"interceptKeyBeforeQueueing: key 4 , result : 1",HIT,0,0.663603
1089,querySoundEffectsEnabled...,HIT,0,0.663912
1090,isMusicActive...,HIT,0,0.664220
1091,"userActivityNoUpdateLocked: eventTime=261950783, event=2, flags=0x0, uid=1000",MISS,0,0.663611
1092,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.663919
1093,suspendAutohide,HIT,0,0.664227
1094,interceptKeyTq keycode=3 interactive=true keyguardActive=false policyFlags=2b000002 down true canceled false,MISS,0,0.663620
1095,"interceptKeyBeforeQueueing: key 3 , result : 1",MISS,0,0.663014
1096,"userActivityNoUpdateLocked: eventTime=261950787, event=1, flags=0x0, uid=1000",MISS,0,0.662409
1097,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.662716
1098,resumeSuspendedAutohide,MISS,0,0.662113
1099,"userActivityNoUpdateLocked: eventTime=261950887, event=0, flags=0x0, uid=1000",MISS,0,0.661510
1100,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.661818
1101,interceptKeyTq keycode=3 interactive=true keyguardActive=false policyFlags=2b000002 down false canceled false,MISS,0,0.661217
1102,"interceptKeyBeforeQueueing: key 3 , result : 1",MISS,0,0.660617
1103,querySoundEffectsEnabled...,HIT,0,0.660925
1104,"userActivityNoUpdateLocked: eventTime=261950909, event=0, flags=0x0, uid=1000",MISS,0,0.660326
1105,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.660633
1106,"animateCollapsePanels:flags=0, force=false, delayed=false, mExpandedVisible=false",MISS,0,0.660036
1107,closeQs,HIT,0,0.660343
1108,cancelPeek: false,HIT,0,0.660650
1109,instantCollapse,MISS,0,0.660054
1110,cancelPeek: false,HIT,0,0.660360
1111,setLightsOn(true),HIT,0,0.660666
1112,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.660971
1113,"acquire lock=189667585, flags=0x1, tag=""*launch*"", name=android, ws=WorkSource{10057}, uid=1000, pid=1702",MISS,0,0.660377
1114,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.660682
1115,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",HIT,0,0.660987
1116,setLightsOn(true),HIT,0,0.661290
1117,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.661594
1118,setLightsOn(true),HIT,0,0.661896
1119,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.662198
1120,setLightsOn(true),HIT,0,0.662500
1121,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",HIT,0,0.662801
1122,HBM brightnessIn =38,HIT,0,0.663102
1123,HBM brightnessOut =38,HIT,0,0.663402
1124,"Animating brightness: target=38, rate=200",HIT,0,0.663701
1125,"Taking screenshot from Surface with crop:[Rect(0, 48 - 720, 1208)], width:[432], height:[696], minLayer:[21000], maxLayer:[21080], inRotation:[false], rot:[0]",MISS,0,0.663111
1126,The change in focus caused us to need to do a layout begin,MISS,0,0.662522
1127,The change in focus caused us to need to do a layout end,MISS,0,0.661934
1128,"setSystemUiVisibility vis=708 mask=ffffffff oldVal=40000500 newVal=708 diff=40000208 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)",MISS,0,0.661348
1129,cancelAutohide,HIT,0,0.661647
1130,"notifyUiVisibilityChanged:vis=0x708, SystemUiVisibility=0x708",MISS,0,0.661062
1131,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=0.0",HIT,0,0.661362
1132,updateDimmedActivatedHideSensitive overlap:false,HIT,0,0.661661
1133,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }",HIT,0,0.661959
1134,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=com.android.incallui/.InCallActivity (has extras) }",HIT,0,0.662257
1135,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x18800000 cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }",MISS,0,0.661674
1136,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10800000 cmp=com.tencent.qqmusic/.business.lockscreen.LockScreenActivity (has extras) }",MISS,0,0.661092
1137,"Skipping, withExcluded: false, tr.intent:Intent { act=com.android.contacts.action.CHOOSE_SUB dat=tel:xxxxxxxxxxx flg=0x10808000 cmp=com.android.contacts/.ChooseSubActivity (has extras) }",MISS,0,0.660510
1138,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.VIEW dat=file:///storage/emulated/0/Tencent/QQfile_recv/b.apk typ=application/vnd.android.package-archive flg=0x10800000 cmp=com.android.packageinstaller/.PackageInstallerActivity (has extras) }",MISS,0,0.659930
1139,"getRecentTasks: num=20,flags=62,totalTasks=46",MISS,0,0.659350
1140,getRecentTasks: topActivity=ComponentInfo{com.tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity},HIT,0,0.659649
1141,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }",HIT,0,0.659947
1142,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=com.android.incallui/.InCallActivity (has extras) }",HIT,0,0.660245
1143,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x18800000 cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }",HIT,0,0.660542
1144,"getRecentTasks: num=10,flags=62,totalTasks=46",MISS,0,0.659965
1145,getRecentTasks: topActivity=ComponentInfo{com.tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity},HIT,0,0.660262
1146,"setSystemUiVisibility vis=c0000700 mask=ffffffff oldVal=708 newVal=c0000700 diff=c0000008 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)",MISS,0,0.659686
1147,cancelAutohide,HIT,0,0.659983
1148,"notifyUiVisibilityChanged:vis=0xc0000700, SystemUiVisibility=0xc0000700",MISS,0,0.659408
1149,"release:lock=189667585, flg=0x0, tag=""*launch*"", name=android"", ws=WorkSource{10057}, uid=1000, pid=1702",MISS,0,0.658834
1150,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.659130
1151,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",HIT,0,0.659427
1152,shouldBlockLocation running ...,HIT,0,0.659722
1153,shouldBlockLocation  ret:false,HIT,0,0.660017
1154,getRunningAppProcesses: caller 10027 does not hold REAL_GET_TASKS; limiting output,MISS,0,0.659445
1155,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.659740
1156,"ActivityManagerService,attachApplication,callingPid = 13094",MISS,0,0.659170
1157,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.659464
1158,shouldBlockLocation running ...,HIT,0,0.659758
1159,shouldBlockLocation  ret:false,HIT,0,0.660052
1160,Destroying surface Surface(name=com.tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.destroyOrSaveSurface:2201 com.android.server.wm.AppWindowToken.destroySurfaces:374 com.android.server.wm.AppWindowToken.notifyAppStopped:400 com.android.server.wm.WindowManagerService.notifyAppStopped:4869 com.android.server.am.ActivityStack.activityStoppedLocked:1393 com.android.server.am.ActivityManagerService.activityStopped:7690,MISS,0,0.659483
1161,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.659776
1162,getRunningAppProcesses: caller 10027 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.660069
1163,getRunningAppProcesses: caller 10027 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.660361
1164,getRunningAppProcesses: caller 10027 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.660653
1165,shouldBlockLocation running ...,HIT,0,0.660944
1166,shouldBlockLocation  ret:false,HIT,0,0.661235
1167,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.661525
1168,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",HIT,0,0.661815
1169,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.662104
1170,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",HIT,0,0.662393
1171,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.662681
1172,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",HIT,0,0.662969
1173,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.663257
1174,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",HIT,0,0.663543
1175,shouldBlockLocation running ...,HIT,0,0.663830
1176,shouldBlockLocation  ret:false,HIT,0,0.664116
1177,getRunningAppProcesses: caller 10027 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.664401
1178,getRunningAppProcesses: caller 10027 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.664686
1179,shouldBlockLocation running ...,HIT,0,0.664970
1180,shouldBlockLocation  ret:false,HIT,0,0.665254
1181,shouldBlockLocation running ...,HIT,0,0.665538
1182,shouldBlockLocation  ret:false,HIT,0,0.665821
1183,getRunningAppProcesses: caller 10027 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.666103
1184,stopWifiDisplayScanLocked record.mWifiDisplayScanRequested=false,HIT,0,0.666385
1185,stopWifiDisplayScanLocked mWifiDisplayScanRequestCount=0,HIT,0,0.666667
1186,cleanUpApplicationRecord -- 13094,MISS,0,0.666105
1187,"cleanUpApplicationRecordLocked, pid: 13094, restart: false",MISS,0,0.665543
1188,"cleanUpApplicationRecordLocked, reset pid: 13094, euid: 0",MISS,0,0.664983
1189,shouldBlockLocation running ...,HIT,0,0.665265
1190,shouldBlockLocation  ret:false,HIT,0,0.665546
1191,HBM brightnessIn =38,HIT,0,0.665827
1192,HBM brightnessOut =38,HIT,0,0.666107
1193,"Animating brightness: target=38, rate=200",HIT,0,0.666387
1194,HBM brightnessIn =38,HIT,0,0.666667
1195,HBM brightnessOut =38,HIT,0,0.666946
1196,"Animating brightness: target=38, rate=200",HIT,0,0.667224
1197,HBM brightnessIn =38,HIT,0,0.667502
1198,HBM brightnessOut =38,HIT,0,0.667780
1199,"Animating brightness: target=38, rate=200",HIT,0,0.668057
1200,shouldBlockLocation running ...,HIT,0,0.668333
1201,shouldBlockLocation  ret:false,HIT,0,0.668609
1202,HBM brightnessIn =38,HIT,0,0.668885
1203,HBM brightnessOut =38,HIT,0,0.669160
1204,"Animating brightness: target=38, rate=200",HIT,0,0.669435
1205,HBM brightnessIn =38,HIT,0,0.669710
1206,HBM brightnessOut =38,HIT,0,0.669983
1207,"Animating brightness: target=38, rate=200",HIT,0,0.670257
1208,HBM brightnessIn =38,HIT,0,0.670530
1209,HBM brightnessOut =38,HIT,0,0.670802
1210,"Animating brightness: target=38, rate=200",HIT,0,0.671074
1211,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.671346
1212,HBM brightnessIn =38,HIT,0,0.671617
1213,HBM brightnessOut =38,HIT,0,0.671888
1214,"Animating brightness: target=38, rate=200",HIT,0,0.672158
1215,HBM brightnessIn =38,HIT,0,0.672428
1216,HBM brightnessOut =38,HIT,0,0.672697
1217,"Animating brightness: target=38, rate=200",HIT,0,0.672966
1218,HBM brightnessIn =38,HIT,0,0.673235
1219,HBM brightnessOut =38,HIT,0,0.673503
1220,"Animating brightness: target=38, rate=200",HIT,0,0.673770
1221,HBM brightnessIn =38,HIT,0,0.674038
1222,HBM brightnessOut =38,HIT,0,0.674304
1223,"Animating brightness: target=38, rate=200",HIT,0,0.674571
1224,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.674837
1225,"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =121",MISS,0,0.674286
1226,"cancelNotification,index:-1",HIT,0,0.674551
1227,"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =119",MISS,0,0.674002
1228,"cancelNotification,index:-1",HIT,0,0.674267
1229,enqueueNotificationInternal: pkg=com.tencent.mobileqq id=121 notification=Notification(pri=1 contentView=null vibrate=[100] sound=null tick defaults=0x0 flags=0x11 color=0x00000000 vis=PRIVATE),MISS,0,0.673718
1230,enqueueNotificationInternal: n.getKey = 0|com.tencent.mobileqq|121|null|10111,MISS,0,0.673171
1231,getRingerMode...,MISS,0,0.672624
1232,"updateLightsLocked,mInCall =false,mScreenOn = true,ledNotification == null?false",MISS,0,0.672078
1233,"updateLightsLocked,turn off notificationLight",HIT,0,0.672344
1234,addNotification key=0|com.tencent.mobileqq|121|null|10111,MISS,0,0.671799
1235,mHeadsUpExistenceChangedRunnable,MISS,0,0.671255
1236,disable: < expand ICONS* alerts SYSTEM_INFO* back home recent clock navigationbar search quick_settings >,MISS,0,0.670712
1237,suspendAutohide,HIT,0,0.670978
1238,"updateNotificationShade: total=0, active=0",HIT,0,0.671244
1239,removeNotificationChildren,MISS,0,0.670702
1240,"updateNotificationShade: total=1, active=1",MISS,0,0.670161
1241,removeNotificationChildren,HIT,0,0.670427
1242,Marking notification as seen 0|com.tencent.mobileqq|121|null|10111,MISS,0,0.669887
1243,onNotificationExpansionChanged called,MISS,0,0.669348
1244,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-429.0",MISS,0,0.668810
1245,updateDimmedActivatedHideSensitive overlap:false,HIT,0,0.669076
1246,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-497.0",MISS,0,0.668539
1247,updateDimmedActivatedHideSensitive overlap:false,HIT,0,0.668805
1248,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,HIT,0,0.669071
1249,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-497.0",HIT,0,0.669335
1250,updateDimmedActivatedHideSensitive overlap:false,HIT,0,0.669600
1251,logNotificationVisibilityChanges runInThread start,HIT,0,0.669864
1252,onNotificationVisibilityChanged called,MISS,0,0.669329
1253,logNotificationVisibilityChanges runInThread over,HIT,0,0.669593
1254,HBM brightnessIn =38,HIT,0,0.669856
1255,HBM brightnessOut =38,HIT,0,0.670120
1256,"Animating brightness: target=38, rate=200",HIT,0,0.670382
1257,"userActivityNoUpdateLocked: eventTime=261961476, event=2, flags=0x0, uid=1000",MISS,0,0.669849
1258,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.670111
1259,playSoundEffect   effectType: 0,MISS,0,0.669579
1260,querySoundEffectsEnabled...,HIT,0,0.669841
1261,"START u0 {act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=0x10200000 cmp=com.example.android.notepad/.NotePadActivity bnds=[8,820][184,1011]} from uid 10057 on display 0",MISS,0,0.669310
1262,"ActivityRecord info: ActivityInfo{f39182 com.example.android.notepad.NotePadActivity}, euid: 0",MISS,0,0.668780
1263,"acquire lock=189667585, flags=0x1, tag=""*launch*"", name=android, ws=WorkSource{10020}, uid=1000, pid=1702",MISS,0,0.668250
1264,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.668513
1265,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",HIT,0,0.668775
1266,"rotationForOrientationLw(orient=-1, last=0); user=0 USER_ROTATION_LOCKED",MISS,0,0.668246
1267,"Application requested orientation -1, got rotation 0 which has compatible metrics",MISS,0,0.667719
1268,The change in focus caused us to need to do a layout begin,HIT,0,0.667981
1269,The change in focus caused us to need to do a layout end,MISS,0,0.667455
1270,"setSystemUiVisibility vis=80000608 mask=ffffffff oldVal=c0000700 newVal=80000608 diff=40000108 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)",MISS,0,0.666929
1271,cancelAutohide,HIT,0,0.667191
1272,"notifyUiVisibilityChanged:vis=0x80000608, SystemUiVisibility=0x80000608",MISS,0,0.666667
1273,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }",HIT,0,0.666929
1274,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=com.android.incallui/.InCallActivity (has extras) }",HIT,0,0.667190
1275,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x18800000 cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }",HIT,0,0.667451
1276,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10800000 cmp=com.tencent.qqmusic/.business.lockscreen.LockScreenActivity (has extras) }",MISS,0,0.666928
1277,"Skipping, withExcluded: false, tr.intent:Intent { act=com.android.contacts.action.CHOOSE_SUB dat=tel:xxxxxxxxxxx flg=0x10808000 cmp=com.android.contacts/.ChooseSubActivity (has extras) }",HIT,0,0.667189
1278,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.VIEW dat=file:///storage/emulated/0/Tencent/QQfile_recv/b.apk typ=application/vnd.android.package-archive flg=0x10800000 cmp=com.android.packageinstaller/.PackageInstallerActivity (has extras) }",MISS,0,0.666667
1279,"getRecentTasks: num=20,flags=62,totalTasks=46",HIT,0,0.666927
1280,getRecentTasks: topActivity=ComponentInfo{com.example.android.notepad/com.example.android.notepad.NoteEditor},MISS,0,0.666406
1281,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }",HIT,0,0.666667
1282,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=com.android.incallui/.InCallActivity (has extras) }",HIT,0,0.666927
1283,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x18800000 cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }",HIT,0,0.667186
1284,"getRecentTasks: num=10,flags=62,totalTasks=46",HIT,0,0.667445
1285,getRecentTasks: topActivity=ComponentInfo{com.example.android.notepad/com.example.android.notepad.NoteEditor},HIT,0,0.667704
1286,"setSystemUiVisibility vis=40000600 mask=ffffffff oldVal=80000608 newVal=40000600 diff=c0000008 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)",MISS,0,0.667185
1287,cancelAutohide,HIT,0,0.667444
1288,"notifyUiVisibilityChanged:vis=0x40000600, SystemUiVisibility=0x40000600",MISS,0,0.666925
1289,"release:lock=189667585, flg=0x0, tag=""*launch*"", name=android"", ws=WorkSource{10020}, uid=1000, pid=1702",MISS,0,0.666408
1290,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.666667
1291,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",HIT,0,0.666925
1292,"userActivityNoUpdateLocked: eventTime=261963848, event=2, flags=0x0, uid=1000",MISS,0,0.666409
1293,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",HIT,0,0.666667
1294,"updateNotificationShade: total=1, active=1",MISS,0,0.666151
1295,removeNotificationChildren,HIT,0,0.666409
1296,"overlapAmount:164.0, previousNotificationEnd:0.0, newYTranslation:-164.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-497",MISS,0,0.665895
